Year,Number,Ruolo Gen. Nr.,Oggetto,Giudice,Valore della causa,Stato del fascicolo,Data di Citazione 1° udienza,SENTENZA DEFINITIVA Nr.,Esito,Importo liquidato,Tipo,DECRETO INGIUNTIVO Nr.,SENTENZA NON DEFINITIVA Nr.,Rif. atto impugnato,Importo richiesto,Prossima udienza
1995,108,108/1995 iscritto al ruolo il 21/06/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti nelle altre materie,CALIGARIS LUIGI sezione: 6 aula: 2 - D17,"Euro 0,00",PROCEDIMENTO  DEFINITO,8/11/1995,,,,,,,,,
1995,109,109/1995 iscritto  al ruolo il 21/06/1995,OR - 709999 - Altri atti amministrativi,CENTELEGHE  BORTOLO sezione: 1 aula: 2 - B4,"Euro 0,00",PROCEDIMENTO DEFINITO,18/09/1995,,,,,,,,,
1995,110,110/1995 iscritto al ruolo il 22/06/1995,OR - 145009 - Azioni  di competenza  del Giudice di Pace in materia di risarcimento  danno,INDINO VITO sezione: 4,"Euro 0,00",PROCEDIMENTO  DEFINITO,10/7/1995,869/1996 pubblicata il 02/05/1996,Sentenza di merito/Accoglimento,,,,,,,
1995,111,111/1995  iscritto  al  ruolo il 22/06/1995,OR - 140999 - Altri  contratti  tipici ed  obbligazioni non rientranti nelle  altre  materie,BOUVET MICHELE  sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,25/07/1995,140/1996 pubblicata il 30/01/1996,Sentenza di merito/Accoglimento,,,,,,,
1995,112,112/1995 iscritto al ruolo  il 22/06/1995,CO - 710001 - Istanza di  Conciliazione,BATTAGLIA ROSA sezione: 6 aula: 2 - D13,"Euro 0,00",CONCILIATO,27/07/1995,,,,,,,,,
1995,113,113/1995 iscritto al ruolo il 22/06/1995,OR - 101003 - Opposizione di  terzo ex artt. 404 e ss.  c.p.c.,CASSOTTA ALESSANDRO  sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO DEFINITO,11/7/1995,,,,,,,,,
1995,114,114/1995 iscritto  al ruolo il 22/06/1995,OR - 101003 - Opposizione  di  terzo  ex artt. 404  e ss. c.p.c.,CASSOTTA  ALESSANDRO sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO DEFINITO,11/7/1995,,,,,,,,,
1995,115,115/1995 iscritto  al  ruolo il 22/06/1995,OR - 101003 - Opposizione di terzo ex  artt. 404 e  ss. c.p.c.,CASSOTTA ALESSANDRO  sezione: 2 aula: 1 - B5,"Euro  0,00",PROCEDIMENTO DEFINITO,11/7/1995,,,,,,,,,
1995,116,116/1995 iscritto  al ruolo il 22/06/1995,OR - 101003 - Opposizione  di terzo  ex artt. 404 e ss. c.p.c.,CASSOTTA ALESSANDRO sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO DEFINITO,11/7/1995,,,,,,,,,
1995,117,117/1995  iscritto al ruolo il 22/06/1995,OR - 101003 - Opposizione di terzo  ex artt.  404  e ss. c.p.c.,CASSOTTA ALESSANDRO  sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO DEFINITO,11/7/1995,,,,,,,,,
1995,118,118/1995  iscritto al  ruolo  il 22/06/1995,OR - 101003 - Opposizione di  terzo ex  artt.  404 e ss.  c.p.c.,CASSOTTA ALESSANDRO  sezione: 2 aula: 1 - B5,"Euro  0,00",PROCEDIMENTO DEFINITO,7/11/1995,,,,,,,,,
1995,119,119/1995  iscritto al  ruolo il 22/06/1995,OR - 101003 - Opposizione di terzo  ex artt. 404  e ss. c.p.c.,CASSOTTA ALESSANDRO sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO  DEFINITO,11/7/1995,,,,,,,,,
1995,120,120/1995 iscritto  al ruolo il 23/06/1995,OR - 145009 - Azioni  di competenza del Giudice di Pace in materia di risarcimento danno,LANFOSSI CARLO sezione: 4 aula: -,"Euro 0,00",CANCELLATO,17/07/1995,,,,,,,,,
1995,121,121/1995 iscritto al  ruolo il 23/06/1995,OR - 145009 - Azioni di competenza  del Giudice di Pace in  materia di risarcimento danno,PAGLIALONGA GABRIELLA sezione: 5 aula: -,"Euro 0,00",CANCELLATO,8/11/1995,,,,,,,,,
1995,122,122/1995  iscritto al ruolo il 23/06/1995,OR - 145009 - Azioni di competenza del Giudice di Pace  in materia  di  risarcimento danno,PALESTINI  ANNA MARIA sezione: 5 aula: 1 - C6,"Euro  0,00",CANCELLATO,3/7/1995,,,,,,,,,
1995,123,123/1995 iscritto  al  ruolo il 23/06/1995,OR - 145009 - Azioni  di competenza del Giudice di  Pace  in materia di risarcimento danno,PAPPALETTERE PASQUALE sezione: 5 aula: 1 - C2,"Euro  0,00",PROCEDIMENTO DEFINITO,20/09/1995,506/1995 pubblicata il 20/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,124,124/1995 iscritto  al  ruolo il 23/06/1995,OR - 145009 - Azioni di competenza del Giudice  di Pace in materia di risarcimento danno,PEYRON GIUSEPPE sezione: 5 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,25/09/1995,118/1995 pubblicata il 18/10/1995,Sentenza di merito/Rigetto,,,,,,,
1995,125,125/1995 iscritto al ruolo il 26/06/1995,OR - 145999 - Altre ipotesi di responsabilita'  Extracontr. non ricomprese  nelle altre  materie (art. 2043),BOCCALATTE MARZIANO  sezione: 6 aula: -,"Euro 0,00",CANCELLATO,25/09/1995,,,,,,,,,
1995,126,126/1995 iscritto al  ruolo  il 26/06/1995,OR - 139999 - Altri istituti in materia di diritti  reali possesso e trascrizioni,CASALINO MARIO sezione: 2 aula: 1 - B5,"Euro 0,00",PROCEDIMENTO DEFINITO,3/10/1995,,,,,,,,,
1995,127,127/1995 iscritto al ruolo  il 27/06/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre  materie,GURRISI SALVATORE  sezione: 6 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,26/07/1995,415/1995 pubblicata il 13/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,128,128/1995  iscritto  al  ruolo  il 27/06/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non rientranti nelle altre materie,GALLI ALESSANDRA  sezione: 6 aula: -,"Euro 0,00",CANCELLATO,31/10/1995,,,,,,,,,
1995,129,129/1995 iscritto  al  ruolo il 27/06/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle altre materie,DE TOMA MAGDA sezione: 6 aula: 2 - D17,"Euro 0,00",PROCEDIMENTO DEFINITO,22/09/1995,167/1996 pubblicata il 02/02/1996,Sentenza di merito/Rigetto,,,,,,,
1995,130,130/1995 iscritto al  ruolo il 27/06/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti  nelle altre  materie,CORSI FRANCO  sezione: 6 aula: 2 - A14,"Euro 0,00",PROCEDIMENTO DEFINITO,24/07/1995,,,,,,,,,
1995,131,131/1995 iscritto  al ruolo  il 27/06/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle altre materie,CORSI FRANCO sezione: 6 aula: 2 - A14,"Euro  0,00",PROCEDIMENTO DEFINITO,24/07/1995,,,,,,,,,
1995,132,132/1995 iscritto al ruolo il 27/06/1995,OR - 140999 - Altri contratti tipici ed obbligazioni  non rientranti nelle altre materie,CORSI  FRANCO  sezione: 6 aula: 2 - A14,"Euro 0,00",CANCELLATO,31/07/1995,,,,,,,,,
1995,133,133/1995  iscritto al ruolo il 27/06/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle altre  materie,SORIENTE  CARLO sezione: 5,"Euro 0,00",CANCELLATO,27/10/1995,,,,,,,,,
1995,134,134/1995 iscritto al ruolo  il 27/06/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti  nelle altre materie,LUCA GIOVANNI  sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,20/09/1995,,,,,,,,,
1995,135,135/1995  iscritto al  ruolo il 28/06/1995,OR - 140999 - Altri  contratti  tipici ed obbligazioni non rientranti nelle altre materie,ANTRO ANDREA MARIA sezione: 6 aula: -,"Euro  0,00",CANCELLATO,31/07/1995,,,,,,,,,
1995,136,136/1995 iscritto al ruolo il 28/06/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in materia di risarcimento  danno,RIGOLINO  BARBERIS  FRANCESCO sezione: 5 aula: 1 - C1,"Euro 0,00",PROCEDIMENTO DEFINITO,20/07/1995,117/1995 pubblicata il 18/10/1995,Sentenza di merito/Rigetto,,,,,,,
1995,137,137/1995 iscritto  al  ruolo il 29/06/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle  altre  materie,CORSI ENRICO  sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,25/07/1995,,,,,,,,,
1995,138,138/1995  iscritto al ruolo il 29/06/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle altre materie,CONSOLI GAETANO  sezione: 6 aula: -,"Euro 0,00",CANCELLATO,2/10/1995,,,,,,,,,
1995,139,139/1995 iscritto  al ruolo il 29/06/1995,OR - 145009 - Azioni di  competenza  del Giudice  di Pace in materia  di risarcimento  danno,SANTACROCE CESARE  sezione: 5 aula: 1 - C3,"Euro 0,00",PROCEDIMENTO DEFINITO,3/10/1995,355/1996 pubblicata il 29/02/1996,Sentenza di merito/Rigetto,,,,,,,
1995,140,140/1995 iscritto  al ruolo  il 29/06/1995,CO - 710001 - Istanza di Conciliazione,CASSIANI INGONI FRANCO  sezione: 6 aula: -,"Euro 0,00",CONCILIATO,20/09/1995,,,,,,,,,
1995,141,141/1995  iscritto al  ruolo il 29/06/1995,OR - 101003 - Opposizione di  terzo ex artt. 404 e ss. c.p.c.,CARIDI  ANTONINO  sezione: 6 aula: 2 - D15,"Euro 0,00",CANCELLATO,5/10/1995,,,,,,,,,
1995,142,142/1995 iscritto  al  ruolo il 30/06/1995,OR - 145999 - Altre ipotesi di  responsabilita' Extracontr. non  ricomprese nelle altre materie (art. 2043),SACERDOTE FRANCA sezione: 7 aula: 3 - A25,"Euro 0,00",CANCELLATO,7/7/1995,,,,,,,,,
1995,143,143/1995 iscritto al  ruolo  il 30/06/1995,OR - 140999 - Altri contratti  tipici  ed obbligazioni  non  rientranti  nelle  altre materie,TORCHIO CARLO  sezione: 7 aula: 3 - A26,"Euro 0,00",PROCEDIMENTO DEFINITO,12/7/1995,,,,,,,,,
1995,144,144/1995 iscritto  al  ruolo il 30/06/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle altre materie,RIGAZZI ERNESTO sezione: 7 aula: 3 - A20,"Euro 0,00",PROCEDIMENTO DEFINITO,17/07/1995,,,,,,,,,
1995,145,145/1995 iscritto al  ruolo il 30/06/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle altre materie,PATRIARCA  GABRIELLA sezione: 7,"Euro  0,00",PROCEDIMENTO DEFINITO,6/7/1995,,,,,,,,,
1995,146,146/1995  iscritto al ruolo il 30/06/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle altre materie,PAONE  PIETRO sezione: 7 aula: 3 - A20,"Euro 0,00",PROCEDIMENTO  DEFINITO,11/7/1995,,,,,,,,,
1995,147,147/1995  iscritto  al  ruolo il 30/06/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non  rientranti nelle altre  materie,PALASCIANO  NORBERTO sezione: 7 aula: -,"Euro  0,00",PROCEDIMENTO  DEFINITO,10/7/1995,,,,,,,,,
1995,148,148/1995 iscritto  al ruolo  il 30/06/1995,OR - 140999 - Altri  contratti  tipici  ed obbligazioni non rientranti nelle altre materie,NEGRI RITA sezione: 7 aula: 3 - A22,"Euro 0,00",CANCELLATO,10/7/1995,,,,,,,,,
1995,149,149/1995  iscritto al  ruolo il 30/06/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non rientranti  nelle  altre materie,MORBILLI PAOLA sezione: 7 aula: 3 - A21 BIS,"Euro 0,00",PROCEDIMENTO DEFINITO,11/7/1995,,,,,,,,,
1995,150,150/1995  iscritto al ruolo  il 30/06/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non  rientranti  nelle altre  materie,MACIS IGNAZIO sezione: 7 aula: -,"Euro 0,00",CANCELLATO,12/7/1995,,,,,,,,,
1995,151,151/1995  iscritto al ruolo il 30/06/1995,OR - 140999 - Altri contratti tipici  ed  obbligazioni non rientranti nelle altre materie,MACCARIO  MARIA GIOVANNA sezione: 7 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,11/7/1995,,,,,,,,,
1995,152,152/1995 iscritto  al ruolo il 30/06/1995,OR - 145999 - Altre ipotesi di responsabilita' Extracontr.  non  ricomprese nelle altre materie (art. 2043),UGONA ALBERTO sezione: 7 aula: 1 - A14,"Euro  0,00",PROCEDIMENTO DEFINITO,6/7/1995,,,,,,,,,
1995,153,153/1995 iscritto al ruolo il 30/06/1995,OR - 145999 - Altre ipotesi di responsabilita'  Extracontr. non ricomprese nelle altre materie (art. 2043),VITI  LUCIANO  sezione: 7 aula: -,"Euro 0,00",CANCELLATO,11/7/1995,,,,,,,,,
1995,154,154/1995 iscritto al ruolo  il 30/06/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti nelle altre materie,MATASSI MARIO sezione: 7 aula: -,"Euro 0,00",CANCELLATO,10/7/1995,,,,,,,,,
1995,155,155/1995 iscritto al ruolo il 30/06/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni  non rientranti nelle altre materie,BRUNO FRANCO GIUSEPPE sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,25/10/1995,,,,,,,,,
1995,156,156/1995  iscritto al ruolo il 03/07/1995,OR - 140999 - Altri  contratti  tipici ed obbligazioni non rientranti nelle altre  materie,VITI  LUCIANO  sezione: 7 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,17/10/1995,,,,,,,,,
1995,157,157/1995  iscritto al ruolo  il 03/07/1995,CO - 710001 - Istanza di Conciliazione,MACCARIO MARIA  GIOVANNA sezione: 7 aula: -,"Euro 0,00",CONCILIATO,25/07/1995,,,,,,,,,
1995,158,158/1995 iscritto al ruolo  il 03/07/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non rientranti  nelle altre materie,MACIS IGNAZIO sezione: 7 aula: -,"Euro 0,00",CANCELLATO,26/07/1995,,,,,,,,,
1995,159,159/1995  iscritto al ruolo  il 03/07/1995,OR - 145009 - Azioni di competenza del  Giudice  di Pace  in materia  di risarcimento danno,TRAINA  SALVATORE sezione: 5 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,12/7/1995,544/1995 pubblicata il 28/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,160,160/1995 iscritto al ruolo il 04/07/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle  altre materie,MATASSI MARIO sezione: 7 aula: -,"Euro 0,00",CANCELLATO,17/07/1995,,,,,,,,,
1995,161,161/1995 iscritto  al ruolo il 04/07/1995,OR - 140999 - Altri  contratti tipici ed  obbligazioni  non  rientranti nelle  altre materie,MORBILLI PAOLA sezione: 7 aula: 3 - A21 BIS,"Euro 0,00",CANCELLATO,10/10/1995,,,,,,,,,
1995,162,162/1995 iscritto al  ruolo  il 04/07/1995,OR - 145009 - Azioni di competenza  del  Giudice  di  Pace  in materia di  risarcimento danno,TRINCANATO PATRIZIO  sezione: 5 aula: -,"Euro  0,00",CANCELLATO,26/07/1995,,,,,,,,,
1995,163,163/1995 iscritto al ruolo il 04/07/1995,OR - 145009 - Azioni di competenza del  Giudice di  Pace in  materia di risarcimento  danno,VECCHI GAETANO  sezione: 5 aula: 1 - C3,"Euro 0,00",PROCEDIMENTO DEFINITO,25/07/1995,447/1995 pubblicata il 12/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,164,164/1995  iscritto  al ruolo  il 04/07/1995,OR - 140999 - Altri contratti tipici ed  obbligazioni non rientranti nelle altre materie,PALASCIANO  NORBERTO  sezione: 7 aula: -,"Euro 0,00",CANCELLATO,10/7/1995,,,,,,,,,
1995,165,165/1995 iscritto al ruolo il 04/07/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni  non rientranti  nelle altre  materie,PAONE PIETRO sezione: 7 aula: 3 - A20,"Euro 0,00",PROCEDIMENTO DEFINITO,11/7/1995,,,,,,,,,
1995,166,166/1995 iscritto al ruolo il 04/07/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni  non rientranti nelle altre  materie,PATRIARCA GABRIELLA sezione: 7,"Euro 0,00",INTERROTTO,13/07/1995,,,,,,,,,
1995,167,167/1995  iscritto  al  ruolo il 04/07/1995,OR - 101003 - Opposizione di terzo ex artt. 404  e ss. c.p.c.,PESCAROLO LAURA sezione: 7 aula: -,"Euro 0,00",CANCELLATO,15/11/1995,,,,,,,,,
1995,168,168/1995  iscritto al ruolo  il 04/07/1995,OR - 145009 - Azioni di  competenza  del Giudice di Pace in materia  di  risarcimento danno,VEGLIA MARIA LUISA sezione: 5 aula: 1 - C3,"Euro 0,00",CANCELLATO,12/7/1995,,,,,,,,,
1995,169,169/1995 iscritto al ruolo  il 04/07/1995,OR - 145009 - Azioni di competenza del Giudice di  Pace  in materia di risarcimento danno,MANUGUERRA GIACOMO sezione: 4 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,12/7/1995,,,,,,,,,
1995,170,170/1995  iscritto  al ruolo  il 04/07/1995,OR - 145009 - Azioni di competenza del  Giudice di Pace in  materia di risarcimento danno,MAGGIO  COSIMO sezione: 4 aula: -,"Euro 0,00",CANCELLATO,11/7/1995,,,,,,,,,
1995,171,171/1995 iscritto  al ruolo  il 04/07/1995,IP - 012001 - Accertamento  tecnico  preventivo / Prova testimoniale,RIGAZZI ERNESTO  sezione: 7 aula: 3 - A20,"Euro 0,00",DEFINITO,23/10/1995,,,,,,,,,
1995,172,172/1995 iscritto al ruolo il 05/07/1995,OR - 145009 - Azioni  di competenza del  Giudice  di  Pace in materia di risarcimento danno,MANUGUERRA GIACOMO sezione: 4 aula: -,"Euro 0,00",CANCELLATO,2/10/1995,,,,,,,,,
1995,173,173/1995  iscritto al ruolo  il 05/07/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle altre materie,BOCCALATTE MARZIANO sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,17/07/1995,,,,,,,,,
1995,174,174/1995 iscritto al ruolo il 05/07/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non  rientranti  nelle  altre  materie,BOUVET MICHELE sezione: 6 aula: -,"Euro  0,00",PROCEDIMENTO  DEFINITO,18/07/1995,,,,,,,,,
1995,175,175/1995  iscritto al ruolo il 05/07/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni  non rientranti nelle altre materie,BRUNO FRANCO  GIUSEPPE sezione: 6 aula: -,"Euro  0,00",CANCELLATO,4/10/1995,,,,,,,,,
1995,176,176/1995 iscritto al ruolo il 05/07/1995,OR - 145009 - Azioni di competenza del Giudice di Pace  in materia di risarcimento danno,MARTINOTTI PAOLO sezione: 4 aula: 2 - C11,"Euro 0,00",PROCEDIMENTO  DEFINITO,13/07/1995,,,,,,,,,
1995,177,177/1995 iscritto al ruolo il 05/07/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni  non rientranti  nelle  altre materie,CALIGARIS LUIGI  sezione: 6 aula: 2 - D17,"Euro 0,00",PROCEDIMENTO DEFINITO,27/09/1995,,,,,,,,,
1995,178,178/1995 iscritto al ruolo il 05/07/1995,OR - 145999 - Altre ipotesi di responsabilita' Extracontr. non ricomprese nelle  altre materie (art. 2043),CARIDI ANTONINO sezione: 6 aula: 2 - D15,"Euro 0,00",CANCELLATO,5/10/1995,,,,,,,,,
1995,179,179/1995 iscritto al ruolo il 05/07/1995,OR - 139999 - Altri istituti in materia  di diritti  reali  possesso e trascrizioni,CASSIANI INGONI  FRANCO sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,28/07/1995,121/1995 pubblicata il 20/10/1995,Sentenza di merito/Rigetto,,,,,,,
1995,180,180/1995 iscritto al ruolo il 05/07/1995,OR - 145999 - Altre ipotesi di responsabilita' Extracontr. non ricomprese nelle altre materie (art. 2043),SACERDOTE FRANCA sezione: 7 aula: 3 - A25,"Euro 0,00",CANCELLATO,22/09/1995,,,,,,,,,
1995,181,181/1995 iscritto  al ruolo il 05/07/1995,OR - 140999 - Altri contratti  tipici  ed obbligazioni non rientranti nelle altre materie,TORCHIO  CARLO  sezione: 7 aula: 3 - A26,"Euro 0,00",CANCELLATO,19/07/1995,,,,,,,,,
1995,182,182/1995 iscritto al ruolo il 05/07/1995,OR - 139999 - Altri  istituti in  materia di  diritti reali  possesso e  trascrizioni,BATTAGLIA ROSA sezione: 6 aula: 2 - D13,"Euro 0,00",PROCEDIMENTO DEFINITO,19/07/1995,394/1995 pubblicata il 04/12/1995,Sentenza di merito/Rigetto,,,,,,,
1995,183,183/1995  iscritto al ruolo il 06/07/1995,OR - 145009 - Azioni di competenza  del Giudice di  Pace in  materia di risarcimento danno,MASSACESI FRANCO  sezione: 4 aula: 2 - C13,"Euro 0,00",CANCELLATO,15/01/1996,,,,,,,,,
1995,184,184/1995 iscritto al ruolo il 06/07/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti  nelle  altre materie,UGONA ALBERTO  sezione: 7 aula: 1 - A14,"Euro 0,00",PROCEDIMENTO DEFINITO,13/07/1995,,,,,,,,,
1995,185,185/1995 iscritto al ruolo il 06/07/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti  nelle altre materie,GALLI ALESSANDRA  sezione: 6 aula: -,"Euro 0,00",CANCELLATO,18/07/1995,,,,,,,,,
1995,186,186/1995  iscritto  al ruolo  il 06/07/1995,OR - 140999 - Altri contratti tipici ed obbligazioni non rientranti nelle  altre materie,AMENDOLA ENRICO  sezione: 1 aula: 2 - B10,"Euro 0,00",PROCEDIMENTO DEFINITO,20/11/1995,,,,,,,,,
1995,187,187/1995 iscritto al  ruolo  il 06/07/1995,OR - 101003 - Opposizione di terzo ex artt. 404 e  ss. c.p.c.,LUCA  GIOVANNI sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,8/11/1995,,,,,,,,,
1995,188,188/1995  iscritto al ruolo il 06/07/1995,OR - 101003 - Opposizione di  terzo  ex artt.  404 e ss. c.p.c.,ANTRO  ANDREA MARIA  sezione: 6 aula: -,"Euro 0,00",PROCEDIMENTO  DEFINITO,30/10/1995,,,,,,,,,
1995,189,189/1995  iscritto al ruolo il 06/07/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni non rientranti nelle altre materie,BATTAGLIA  ROSA  sezione: 6 aula: 2 - D13,"Euro  0,00",PROCEDIMENTO DEFINITO,12/7/1995,147/1995 pubblicata il 30/10/1995,Sentenza di merito/Rigetto,,,,,,,
1995,190,190/1995 iscritto al ruolo  il 06/07/1995,OR - 145009 - Azioni di competenza del Giudice di Pace in materia di  risarcimento danno,MOLLO FRANCESCO sezione: 4 aula: 1 - D9,"Euro 0,00",PROCEDIMENTO DEFINITO,21/07/1995,147/1996 pubblicata il 31/01/1996,Sentenza di merito/Rigetto,,,,,,,
1995,191,191/1995 iscritto al  ruolo il 07/07/1995,OR - 145009 - Azioni di competenza  del Giudice di  Pace in materia  di risarcimento danno,MONDINO PIER ODDONE  sezione: 4 aula: 2 - C10,"Euro 0,00",CANCELLATO,26/09/1995,,,,,,,,,
1995,192,192/1995 iscritto al  ruolo  il 07/07/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle altre materie,ANTRO ANDREA MARIA sezione: 6 aula: -,"Euro 0,00",CANCELLATO,30/10/1995,,,,,,,,,
1995,193,193/1995  iscritto al ruolo  il 07/07/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non  rientranti nelle altre materie,LUCA GIOVANNI  sezione: 6 aula: -,"Euro 0,00",CANCELLATO,4/10/1995,,,,,,,,,
1995,194,194/1995 iscritto al  ruolo  il 07/07/1995,OR - 145009 - Azioni  di competenza del Giudice di Pace in materia  di risarcimento danno,MONTALTO UGO LUIGI  sezione: 4 aula: -,"Euro 0,00",PROCEDIMENTO DEFINITO,21/11/1995,493/1996 pubblicata il 19/03/1996,Sentenza di merito/Rigetto,,,,,,,
1995,195,195/1995 iscritto  al ruolo il 07/07/1995,OR - 145009 - Azioni  di competenza  del Giudice  di  Pace in materia di  risarcimento danno,PAGLIALONGA GABRIELLA sezione: 5 aula: -,"Euro 0,00",CANCELLATO,22/11/1995,,,,,,,,,
1995,196,196/1995 iscritto al ruolo il 07/07/1995,OR - 140999 - Altri contratti  tipici ed obbligazioni non rientranti  nelle altre materie,DE TOMA MAGDA sezione: 6 aula: 2 - D17,"Euro  0,00",CANCELLATO,24/11/1995,,,,,,,,,
1995,197,197/1995 iscritto al ruolo il 07/07/1995,OR - 140999 - Altri  contratti  tipici ed obbligazioni non rientranti nelle altre materie,CORTESE GIORGIO sezione: 6 aula: 2 - D12,"Euro 0,00",PROCEDIMENTO  DEFINITO,22/11/1995,522/1996 pubblicata il 23/03/1996,Sentenza di merito/Rigetto,,,,,,,
1995,198,198/1995 iscritto al ruolo il 07/07/1995,OR - 145009 - Azioni di competenza del Giudice  di Pace in  materia  di  risarcimento danno,NASI  OMEGNA ROBERTO sezione: 4 aula: -,"Euro  0,00",CANCELLATO,21/11/1995,,,,,,,,,
1995,199,199/1995 iscritto  al  ruolo il 07/07/1995,OR - 145009 - Azioni  di competenza del  Giudice di Pace  in materia di risarcimento danno,NICASTRO GIUSEPPE sezione: 4 aula: 2 - C16,"Euro 0,00",CANCELLATO,20/11/1995,,,,,,,,,
1995,200,200/1995 iscritto  al ruolo il 07/07/1995,OR - 140999 - Altri  contratti tipici ed obbligazioni  non rientranti nelle altre materie,CORSI  ENRICO  sezione: 6 aula: -,"Euro  0,00",PROCEDIMENTO DEFINITO,26/09/1995,,,,,,,,,
1995,201,201/1995  iscritto al ruolo  il 08/07/1995,OR - 145009 - Azioni di competenza  del Giudice di Pace in  materia di risarcimento danno,GRENCI SALVATORE sezione: 4 aula: 2 - C10,"Euro  0,00",PROCEDIMENTO DEFINITO,19/07/1995,396/1996 pubblicata il 05/03/1996,Sentenza di merito/Rigetto,,,,,,,
1995,202,202/1995 iscritto al ruolo il 08/07/1995,OR - 140999 - Altri contratti tipici  ed obbligazioni non rientranti nelle  altre materie,RIGAZZI  ERNESTO sezione: 7 aula: 3 - A20,"Euro 0,00",PROCEDIMENTO DEFINITO,9/10/1995,,,,,,,,,
